电影名,评价,label,短评,上映年份,评分,评价人数,导演,编剧,主演,类型,制片国家/地区,语言,上映日期,片长
小森林,较差,0.0,越快越无聊，真想快快结束,2014,9.0,420715,森淳一,森淳一 / 五十岚大介,桥本爱 / 三浦贵大 / 松冈茉优 / 温水洋一 / 桐岛加恋,剧情,日本,日语,2014-08-30(日本),111分钟
小森林,较差,0.0,越快越无聊，真想快快结束,2015,9.0,375562,森淳一,森淳一 / 五十岚大介,桥本爱 / 三浦贵大 / 松冈茉优 / 温水洋一 / 桐岛加恋,剧情,日本,日语,2015-02-14(日本),120分钟
小森林,较差,0.0,美女帅哥美景美食小日子不等于电影。,2014,9.0,420715,森淳一,森淳一 / 五十岚大介,桥本爱 / 三浦贵大 / 松冈茉优 / 温水洋一 / 桐岛加恋,剧情,日本,日语,2014-08-30(日本),111分钟
小森林,较差,0.0,美女帅哥美景美食小日子不等于电影。,2015,9.0,375562,森淳一,森淳一 / 五十岚大介,桥本爱 / 三浦贵大 / 松冈茉优 / 温水洋一 / 桐岛加恋,剧情,日本,日语,2015-02-14(日本),120分钟
小森林,很差,0.0,这一部好歹可以算是个电影了。,2014,9.0,420715,森淳一,森淳一 / 五十岚大介,桥本爱 / 三浦贵大 / 松冈茉优 / 温水洋一 / 桐岛加恋,剧情,日本,日语,2014-08-30(日本),111分钟
小森林,很差,0.0,这一部好歹可以算是个电影了。,2015,9.0,375562,森淳一,森淳一 / 五十岚大介,桥本爱 / 三浦贵大 / 松冈茉优 / 温水洋一 / 桐岛加恋,剧情,日本,日语,2015-02-14(日本),120分钟
小森林,较差,0.0,观感跟夏秋差不多吧，其实很多时候可以用一句话概括，旅游可以去十天半个月，生活嘛，再见。,2014,9.0,420715,森淳一,森淳一 / 五十岚大介,桥本爱 / 三浦贵大 / 松冈茉优 / 温水洋一 / 桐岛加恋,剧情,日本,日语,2014-08-30(日本),111分钟
小森林,较差,0.0,观感跟夏秋差不多吧，其实很多时候可以用一句话概括，旅游可以去十天半个月，生活嘛，再见。,2015,9.0,375562,森淳一,森淳一 / 五十岚大介,桥本爱 / 三浦贵大 / 松冈茉优 / 温水洋一 / 桐岛加恋,剧情,日本,日语,2015-02-14(日本),120分钟
小森林,较差,0.0,"介绍日本农村种植和吃方面的知识, 没什么剧情, 几乎不需要演技",2014,9.0,420715,森淳一,森淳一 / 五十岚大介,桥本爱 / 三浦贵大 / 松冈茉优 / 温水洋一 / 桐岛加恋,剧情,日本,日语,2014-08-30(日本),111分钟
小森林,较差,0.0,"介绍日本农村种植和吃方面的知识, 没什么剧情, 几乎不需要演技",2015,9.0,375562,森淳一,森淳一 / 五十岚大介,桥本爱 / 三浦贵大 / 松冈茉优 / 温水洋一 / 桐岛加恋,剧情,日本,日语,2015-02-14(日本),120分钟
小森林,很差,0.0,吃着明显很难吃接近白色的红薯 却称赞着好吃 稚气的脸上学着阿姨间空洞的交谈 没有感觉的人说着好吃什么的 细思恐极,2014,9.0,420715,森淳一,森淳一 / 五十岚大介,桥本爱 / 三浦贵大 / 松冈茉优 / 温水洋一 / 桐岛加恋,剧情,日本,日语,2014-08-30(日本),111分钟
小森林,很差,0.0,吃着明显很难吃接近白色的红薯 却称赞着好吃 稚气的脸上学着阿姨间空洞的交谈 没有感觉的人说着好吃什么的 细思恐极,2015,9.0,375562,森淳一,森淳一 / 五十岚大介,桥本爱 / 三浦贵大 / 松冈茉优 / 温水洋一 / 桐岛加恋,剧情,日本,日语,2015-02-14(日本),120分钟
小森林,较差,0.0,景是美的，但镜头没那么独特,2014,9.0,420715,森淳一,森淳一 / 五十岚大介,桥本爱 / 三浦贵大 / 松冈茉优 / 温水洋一 / 桐岛加恋,剧情,日本,日语,2014-08-30(日本),111分钟
小森林,较差,0.0,景是美的，但镜头没那么独特,2015,9.0,375562,森淳一,森淳一 / 五十岚大介,桥本爱 / 三浦贵大 / 松冈茉优 / 温水洋一 / 桐岛加恋,剧情,日本,日语,2015-02-14(日本),120分钟
小森林,较差,0.0,"6-
美食比夏秋更有吸引力，可景逊色不少",2014,9.0,420715,森淳一,森淳一 / 五十岚大介,桥本爱 / 三浦贵大 / 松冈茉优 / 温水洋一 / 桐岛加恋,剧情,日本,日语,2014-08-30(日本),111分钟
小森林,较差,0.0,"6-
美食比夏秋更有吸引力，可景逊色不少",2015,9.0,375562,森淳一,森淳一 / 五十岚大介,桥本爱 / 三浦贵大 / 松冈茉优 / 温水洋一 / 桐岛加恋,剧情,日本,日语,2015-02-14(日本),120分钟
小森林,较差,0.0,我知道我为啥对这个无感了……一个人吃饭明明很孤单那会有兴致每天做不同的菜啊,2014,9.0,420715,森淳一,森淳一 / 五十岚大介,桥本爱 / 三浦贵大 / 松冈茉优 / 温水洋一 / 桐岛加恋,剧情,日本,日语,2014-08-30(日本),111分钟
小森林,较差,0.0,我知道我为啥对这个无感了……一个人吃饭明明很孤单那会有兴致每天做不同的菜啊,2015,9.0,375562,森淳一,森淳一 / 五十岚大介,桥本爱 / 三浦贵大 / 松冈茉优 / 温水洋一 / 桐岛加恋,剧情,日本,日语,2015-02-14(日本),120分钟
小森林,较差,0.0,纯讲美食的电影，不知为何结尾会跳到5年后，女主会选择结婚，女主开始跳祭祀舞蹈。,2014,9.0,420715,森淳一,森淳一 / 五十岚大介,桥本爱 / 三浦贵大 / 松冈茉优 / 温水洋一 / 桐岛加恋,剧情,日本,日语,2014-08-30(日本),111分钟
小森林,较差,0.0,纯讲美食的电影，不知为何结尾会跳到5年后，女主会选择结婚，女主开始跳祭祀舞蹈。,2015,9.0,375562,森淳一,森淳一 / 五十岚大介,桥本爱 / 三浦贵大 / 松冈茉优 / 温水洋一 / 桐岛加恋,剧情,日本,日语,2015-02-14(日本),120分钟
小森林,较差,0.0,我觉得，说美食和生活，真的不如舌尖上中国好看呢，真的，看完感觉不如去看小时代,2014,9.0,420715,森淳一,森淳一 / 五十岚大介,桥本爱 / 三浦贵大 / 松冈茉优 / 温水洋一 / 桐岛加恋,剧情,日本,日语,2014-08-30(日本),111分钟
小森林,较差,0.0,我觉得，说美食和生活，真的不如舌尖上中国好看呢，真的，看完感觉不如去看小时代,2015,9.0,375562,森淳一,森淳一 / 五十岚大介,桥本爱 / 三浦贵大 / 松冈茉优 / 温水洋一 / 桐岛加恋,剧情,日本,日语,2015-02-14(日本),120分钟
小森林,较差,0.0,五分钟忍不住拿起了手机刷起了阴阳师,2014,9.0,420715,森淳一,森淳一 / 五十岚大介,桥本爱 / 三浦贵大 / 松冈茉优 / 温水洋一 / 桐岛加恋,剧情,日本,日语,2014-08-30(日本),111分钟
小森林,较差,0.0,五分钟忍不住拿起了手机刷起了阴阳师,2015,9.0,375562,森淳一,森淳一 / 五十岚大介,桥本爱 / 三浦贵大 / 松冈茉优 / 温水洋一 / 桐岛加恋,剧情,日本,日语,2015-02-14(日本),120分钟
小森林,较差,0.0,妈妈为什么离家出走？,2014,9.0,420715,森淳一,森淳一 / 五十岚大介,桥本爱 / 三浦贵大 / 松冈茉优 / 温水洋一 / 桐岛加恋,剧情,日本,日语,2014-08-30(日本),111分钟
小森林,较差,0.0,妈妈为什么离家出走？,2015,9.0,375562,森淳一,森淳一 / 五十岚大介,桥本爱 / 三浦贵大 / 松冈茉优 / 温水洋一 / 桐岛加恋,剧情,日本,日语,2015-02-14(日本),120分钟
小森林,较差,0.0,很难理解这么高的分，这叫电影吗？,2014,9.0,420715,森淳一,森淳一 / 五十岚大介,桥本爱 / 三浦贵大 / 松冈茉优 / 温水洋一 / 桐岛加恋,剧情,日本,日语,2014-08-30(日本),111分钟
小森林,较差,0.0,很难理解这么高的分，这叫电影吗？,2015,9.0,375562,森淳一,森淳一 / 五十岚大介,桥本爱 / 三浦贵大 / 松冈茉优 / 温水洋一 / 桐岛加恋,剧情,日本,日语,2015-02-14(日本),120分钟
小森林,很差,0.0,和前作一样，依旧难吃难看不治愈，旁白还铺天盖地，波兰斯基说过，用旁白推动剧情的电影最糟糕了，唯一被种草的是宫内优里的音乐,2014,9.0,420715,森淳一,森淳一 / 五十岚大介,桥本爱 / 三浦贵大 / 松冈茉优 / 温水洋一 / 桐岛加恋,剧情,日本,日语,2014-08-30(日本),111分钟
小森林,很差,0.0,和前作一样，依旧难吃难看不治愈，旁白还铺天盖地，波兰斯基说过，用旁白推动剧情的电影最糟糕了，唯一被种草的是宫内优里的音乐,2015,9.0,375562,森淳一,森淳一 / 五十岚大介,桥本爱 / 三浦贵大 / 松冈茉优 / 温水洋一 / 桐岛加恋,剧情,日本,日语,2015-02-14(日本),120分钟
小森林,较差,0.0,就是吃吃吃,2014,9.0,420715,森淳一,森淳一 / 五十岚大介,桥本爱 / 三浦贵大 / 松冈茉优 / 温水洋一 / 桐岛加恋,剧情,日本,日语,2014-08-30(日本),111分钟
小森林,较差,0.0,就是吃吃吃,2015,9.0,375562,森淳一,森淳一 / 五十岚大介,桥本爱 / 三浦贵大 / 松冈茉优 / 温水洋一 / 桐岛加恋,剧情,日本,日语,2015-02-14(日本),120分钟
无人知晓,力荐,1.0,寂寞放入时间，死生藏进四季。你怎么不来玩了？问出的都是寂寞离散；这就算告别吗？道尽的皆是生死喜悲。泡面桶种下了盛与衰，行李箱藏匿着生与死。头发长了蜡笔短了，寂寞随季节更迭；灯泡暗了蜡烛亮了，生命与时光流转。日复一日无所事事，只好承载思念。最好的一次是枝裕和，最残忍的一场成长悼念。,2004,9.1,314486,是枝裕和,是枝裕和,柳乐优弥 / 北浦爱 / 木村飞影 / 清水萌萌子 / 韩英惠 / 江原由希子 / 串田和美 / 冈元夕纪子 / 楯隆子 / 加濑亮 / 村野友希 / 田中庆太 / 木村佑一 / 远藤宪一 / 寺岛进 / 平泉成,剧情,日本,日语,2004-05-13(戛纳电影节) / 2004-08-07(日本),141分钟
无人知晓,力荐,1.0,对于成人世界的不信任在电影中几乎无处不在——妈妈，爸爸们，房东以及房东太太，便利店的店长，援助交易时的男人……,2004,9.1,314486,是枝裕和,是枝裕和,柳乐优弥 / 北浦爱 / 木村飞影 / 清水萌萌子 / 韩英惠 / 江原由希子 / 串田和美 / 冈元夕纪子 / 楯隆子 / 加濑亮 / 村野友希 / 田中庆太 / 木村佑一 / 远藤宪一 / 寺岛进 / 平泉成,剧情,日本,日语,2004-05-13(戛纳电影节) / 2004-08-07(日本),141分钟
无人知晓,力荐,1.0,难受死了。用这种小清新风格表现如此悲凉的故事，心在流血，欲哭无泪。片中仅仅出现了一滴眼泪，还是狠心的妈妈的。最可怕是“真实故事改编”几个字。,2004,9.1,314486,是枝裕和,是枝裕和,柳乐优弥 / 北浦爱 / 木村飞影 / 清水萌萌子 / 韩英惠 / 江原由希子 / 串田和美 / 冈元夕纪子 / 楯隆子 / 加濑亮 / 村野友希 / 田中庆太 / 木村佑一 / 远藤宪一 / 寺岛进 / 平泉成,剧情,日本,日语,2004-05-13(戛纳电影节) / 2004-08-07(日本),141分钟
无人知晓,力荐,1.0,十几年前TSUTAYA租碟看的。那时吾国还没什么人搭理是枝裕和。今日复习，本是想再看一眼影帝小时候，结果一发不可收的看完。不服不行。有人演技方面的灵气就是天赋直觉，不雕琢自成一格，从小就显露大气候。也可能因为出道第一部作品就幸运遇到是枝裕和的调教，基础奠定得太好，从此知道啥叫高级演技。,2004,9.1,314486,是枝裕和,是枝裕和,柳乐优弥 / 北浦爱 / 木村飞影 / 清水萌萌子 / 韩英惠 / 江原由希子 / 串田和美 / 冈元夕纪子 / 楯隆子 / 加濑亮 / 村野友希 / 田中庆太 / 木村佑一 / 远藤宪一 / 寺岛进 / 平泉成,剧情,日本,日语,2004-05-13(戛纳电影节) / 2004-08-07(日本),141分钟
无人知晓,力荐,1.0,电影里的柳乐优弥从不流泪，电影外的我从中途开始一顿爆哭。没有道德先行的批判，或许有些微不着痕迹的煽情，更多的是藉由细腻、自然、丰富的细节对一种真实的呈现，在此抵抗力完全失效。我的软肋之一即早熟的孩子，“懂事”是一种被迫长大的无常诅咒，我多么希望我们的童年被形容为快乐的而非懂事的。,2004,9.1,314486,是枝裕和,是枝裕和,柳乐优弥 / 北浦爱 / 木村飞影 / 清水萌萌子 / 韩英惠 / 江原由希子 / 串田和美 / 冈元夕纪子 / 楯隆子 / 加濑亮 / 村野友希 / 田中庆太 / 木村佑一 / 远藤宪一 / 寺岛进 / 平泉成,剧情,日本,日语,2004-05-13(戛纳电影节) / 2004-08-07(日本),141分钟
无人知晓,力荐,1.0,是枝裕和用最温柔的方法让我们压抑，但是看了两个半小时你依然不想结束，电影很短，悲伤很长。孩子们消失在洒满阳光的马路下，未来依旧无人知晓。 ,2004,9.1,314486,是枝裕和,是枝裕和,柳乐优弥 / 北浦爱 / 木村飞影 / 清水萌萌子 / 韩英惠 / 江原由希子 / 串田和美 / 冈元夕纪子 / 楯隆子 / 加濑亮 / 村野友希 / 田中庆太 / 木村佑一 / 远藤宪一 / 寺岛进 / 平泉成,剧情,日本,日语,2004-05-13(戛纳电影节) / 2004-08-07(日本),141分钟
无人知晓,力荐,1.0,不能简单地用压抑两个字来定义，因为这恰好忽略了是枝裕和的创作手法；也不能简单地说美好，因为这样就完全背离了初衷。跟后面的滚烫的爱一起证明，父母放弃抚养儿童已经成为日本一大社会问题，可怕的是现实比电影还要残酷很多。柳乐优弥太强大了，十四岁就又演哥又演爸，简直日本影坛奇才。,2004,9.1,314486,是枝裕和,是枝裕和,柳乐优弥 / 北浦爱 / 木村飞影 / 清水萌萌子 / 韩英惠 / 江原由希子 / 串田和美 / 冈元夕纪子 / 楯隆子 / 加濑亮 / 村野友希 / 田中庆太 / 木村佑一 / 远藤宪一 / 寺岛进 / 平泉成,剧情,日本,日语,2004-05-13(戛纳电影节) / 2004-08-07(日本),141分钟
无人知晓,力荐,1.0,小哥哥?_?,2004,9.1,314486,是枝裕和,是枝裕和,柳乐优弥 / 北浦爱 / 木村飞影 / 清水萌萌子 / 韩英惠 / 江原由希子 / 串田和美 / 冈元夕纪子 / 楯隆子 / 加濑亮 / 村野友希 / 田中庆太 / 木村佑一 / 远藤宪一 / 寺岛进 / 平泉成,剧情,日本,日语,2004-05-13(戛纳电影节) / 2004-08-07(日本),141分钟
无人知晓,力荐,1.0,这种沉重的气氛是由一点点的细节累积起来的，好片子。观看地址：（上）http://v.youku.com/v_show/id_XODcyMjg1MjQ=.html；（下）http://v.youku.com/v_show/id_XODcyMjg2Mjg=.html,2004,9.1,314486,是枝裕和,是枝裕和,柳乐优弥 / 北浦爱 / 木村飞影 / 清水萌萌子 / 韩英惠 / 江原由希子 / 串田和美 / 冈元夕纪子 / 楯隆子 / 加濑亮 / 村野友希 / 田中庆太 / 木村佑一 / 远藤宪一 / 寺岛进 / 平泉成,剧情,日本,日语,2004-05-13(戛纳电影节) / 2004-08-07(日本),141分钟
无人知晓,力荐,1.0,养不了建议戴套，生不起别生。,2004,9.1,314486,是枝裕和,是枝裕和,柳乐优弥 / 北浦爱 / 木村飞影 / 清水萌萌子 / 韩英惠 / 江原由希子 / 串田和美 / 冈元夕纪子 / 楯隆子 / 加濑亮 / 村野友希 / 田中庆太 / 木村佑一 / 远藤宪一 / 寺岛进 / 平泉成,剧情,日本,日语,2004-05-13(戛纳电影节) / 2004-08-07(日本),141分钟
无人知晓,力荐,1.0,"-龙猫是真的吗？你不知道龙猫有多大吗？-我知道，他真的很大-如果他到处走的话，一定会天下大乱，警察应该抓住他

-你多大了？-12岁-16岁才能打工的，怎么不报警或联系儿童福利机构？-这样的话，我们四人就不能在一起了，之前发生过这样的事情，结果一团糟

让我想起了何以为家，生而不养",2004,9.1,314486,是枝裕和,是枝裕和,柳乐优弥 / 北浦爱 / 木村飞影 / 清水萌萌子 / 韩英惠 / 江原由希子 / 串田和美 / 冈元夕纪子 / 楯隆子 / 加濑亮 / 村野友希 / 田中庆太 / 木村佑一 / 远藤宪一 / 寺岛进 / 平泉成,剧情,日本,日语,2004-05-13(戛纳电影节) / 2004-08-07(日本),141分钟
无人知晓,力荐,1.0,好喜欢导演的风格，细节很打动人。坚强的孩子最让人心疼。,2004,9.1,314486,是枝裕和,是枝裕和,柳乐优弥 / 北浦爱 / 木村飞影 / 清水萌萌子 / 韩英惠 / 江原由希子 / 串田和美 / 冈元夕纪子 / 楯隆子 / 加濑亮 / 村野友希 / 田中庆太 / 木村佑一 / 远藤宪一 / 寺岛进 / 平泉成,剧情,日本,日语,2004-05-13(戛纳电影节) / 2004-08-07(日本),141分钟
倩女幽魂,力荐,1.0,事实上除了张国荣和王祖贤的个人魅力，这部深深打上徐克烙印的电影在故事和艺术上都做得不错。叙事没有问题，该塑造的人物形象都符合观众诉求。而鬼气森森的兰若寺，僵尸，冥界创意和表现力都十分到位，在87年的中国电影制作水平上已经实属突出。,1987,8.8,728265,程小东,阮继志,张国荣 / 王祖贤 / 午马 / 刘兆铭 / 林威 / 薛芷伦 / 胡大为 / 王晶,爱情 / 奇幻 / 武侠 / 古装,中国香港,粤语,2011-04-30(中国大陆) / 1987-07-18(中国香港),98分钟(香港) / 96分钟
倩女幽魂,力荐,1.0,经典，无以复加。史上最美女鬼聂小倩，史上最俊书生宁采臣，完美的组合，动人的爱情，阴阳相隔，人鬼相离。电影从各个方面来看都十分极品，黄霑的音乐实在是太赞了，那个年代的香港电影，怀念！,1987,8.8,728265,程小东,阮继志,张国荣 / 王祖贤 / 午马 / 刘兆铭 / 林威 / 薛芷伦 / 胡大为 / 王晶,爱情 / 奇幻 / 武侠 / 古装,中国香港,粤语,2011-04-30(中国大陆) / 1987-07-18(中国香港),98分钟(香港) / 96分钟
倩女幽魂,力荐,1.0,张国荣很符合宁采臣，王祖贤版很美经典的人鬼情未了。,1987,8.8,728265,程小东,阮继志,张国荣 / 王祖贤 / 午马 / 刘兆铭 / 林威 / 薛芷伦 / 胡大为 / 王晶,爱情 / 奇幻 / 武侠 / 古装,中国香港,粤语,2011-04-30(中国大陆) / 1987-07-18(中国香港),98分钟(香港) / 96分钟
寄生虫,力荐,1.0,不得奥斯卡最佳外语片我吃键盘,2019,8.8,1351993,奉俊昊,奉俊昊 / 韩珍元,宋康昊 / 李善均 / 曹汝贞 / 崔宇植 / 朴素丹 / 李姃垠 / 张慧珍 / 郑知晓 / 朴明勋 / 朴叙俊 / 朴根禄 / 郑贤俊 / 朴孝新 / 安德烈亚斯·弗龙克,剧情,韩国,韩语 / 英语,2019-05-21(戛纳电影节) / 2019-05-30(韩国),132分钟
寄生虫,力荐,1.0,那些只会镜头往那一杵，不把人拍睡着不罢休的国内艺术片导演可以学学，电影到底是啥，啥叫剧作节奏，镜头语言，剧本钩子，一天天竟沉浸在自己的艺术国度里意淫，中国电影就是被那些新浪潮的忠实信徒带跑偏了，因为不会技术，美名冠曰搞艺术，看十分钟就关了，抓不住观众你在那拍你??艺术呢？用吸引人的视听前提去解构故事的隐喻和主题，这才是懂电影，才是拍电影，同样是长镜头，人家拿来做剧情反转，这明显在怼只会用长镜头做自己技术遮羞布的艺术片导演，从电影市场看充满讽刺。你可以说韩国电影翻来覆去总是那些很黑暗的题材，但他们现在至少在电影的视听技法上（摄影，灯光，剪辑）是亚洲的扛把子。商业节奏≠商业片，用商业节奏去讲艺术才是电影该做的事啊！,2019,8.8,1351993,奉俊昊,奉俊昊 / 韩珍元,宋康昊 / 李善均 / 曹汝贞 / 崔宇植 / 朴素丹 / 李姃垠 / 张慧珍 / 郑知晓 / 朴明勋 / 朴叙俊 / 朴根禄 / 郑贤俊 / 朴孝新 / 安德烈亚斯·弗龙克,剧情,韩国,韩语 / 英语,2019-05-21(戛纳电影节) / 2019-05-30(韩国),132分钟
寄生虫,力荐,1.0,刚刚从乐天电影院出来，看得揪心。在拍摄《雪国列车》后半段奉导演得到灵感，开始筹划这部电影，贫富差距的震撼在《寄生虫》这里来得更强烈。电影院的一楼是乐天百货，香奈儿和卡地亚门前衣着华丽的人们排着长队。再出来六月午后耀眼的阳光下消瘦的爷爷佝偻着推着满是纸箱的小车从面前经过，这一切完全没有违和感。他也不会想知道刚刚电影院里播放了什么主题的电影。,2019,8.8,1351993,奉俊昊,奉俊昊 / 韩珍元,宋康昊 / 李善均 / 曹汝贞 / 崔宇植 / 朴素丹 / 李姃垠 / 张慧珍 / 郑知晓 / 朴明勋 / 朴叙俊 / 朴根禄 / 郑贤俊 / 朴孝新 / 安德烈亚斯·弗龙克,剧情,韩国,韩语 / 英语,2019-05-21(戛纳电影节) / 2019-05-30(韩国),132分钟
寄生虫,力荐,1.0,韩国片永远是电影节观影节奏的绝佳调剂,2019,8.8,1351993,奉俊昊,奉俊昊 / 韩珍元,宋康昊 / 李善均 / 曹汝贞 / 崔宇植 / 朴素丹 / 李姃垠 / 张慧珍 / 郑知晓 / 朴明勋 / 朴叙俊 / 朴根禄 / 郑贤俊 / 朴孝新 / 安德烈亚斯·弗龙克,剧情,韩国,韩语 / 英语,2019-05-21(戛纳电影节) / 2019-05-30(韩国),132分钟
寄生虫,力荐,1.0,千言万语只讲一句，Respect ！,2019,8.8,1351993,奉俊昊,奉俊昊 / 韩珍元,宋康昊 / 李善均 / 曹汝贞 / 崔宇植 / 朴素丹 / 李姃垠 / 张慧珍 / 郑知晓 / 朴明勋 / 朴叙俊 / 朴根禄 / 郑贤俊 / 朴孝新 / 安德烈亚斯·弗龙克,剧情,韩国,韩语 / 英语,2019-05-21(戛纳电影节) / 2019-05-30(韩国),132分钟
寄生虫,力荐,1.0,"挨过前一个小时的“what？这居然也可以？”
后面将呈现巨大的魔幻现实主义，
更具魔幻现实意味的是：
为了看这部电影，
我们居然要这样，
刚开始自行要一字一句用软件有声翻译，
后面要限时答题，
要“偷偷摸摸”进群，
还要直播才能看带字幕的，
除了埋怨自己无能没有学韩语，
我们是不是还要反思一下，本来是不是能在电影院光明正大，开开心心的看。
我们更要反思的是，我们是不是就是住在那个不见天日的“地下室”却想着“有钱人，好单纯啊～”的人们～",2019,8.8,1351993,奉俊昊,奉俊昊 / 韩珍元,宋康昊 / 李善均 / 曹汝贞 / 崔宇植 / 朴素丹 / 李姃垠 / 张慧珍 / 郑知晓 / 朴明勋 / 朴叙俊 / 朴根禄 / 郑贤俊 / 朴孝新 / 安德烈亚斯·弗龙克,剧情,韩国,韩语 / 英语,2019-05-21(戛纳电影节) / 2019-05-30(韩国),132分钟
寄生虫,力荐,1.0,想到两件事。一则是以前有个朋友给富人家做家教，小孩成绩有所提高，主人给他包了个大红包还送了条ferragamo的皮带。他向我炫耀这事，并问我要不要做家教，他来介绍。我问，万一小孩下次考试失利，你怎么办？他白了我一眼，就没有然后了。现在后悔莫及，感觉自己错过了寄生的机会。二则是某年小印度闹事，坡县政府不允许建筑公司在周末用大巴士把印度裔工人运到小印度聚会。印度人为了一周一聚只能坐公关交通。那段时间，周末我都不太愿意搭公共交通，那些建筑工人身上的味道，让人窒息。虽然同情他们处境，也知道没有他们哪来那些高楼，可是还是忍不住要鄙夷。后来政府终于允许特定大巴士接送，人们才松了口气。跨阶层的互动，不仅稀有而且肤浅。,2019,8.8,1351993,奉俊昊,奉俊昊 / 韩珍元,宋康昊 / 李善均 / 曹汝贞 / 崔宇植 / 朴素丹 / 李姃垠 / 张慧珍 / 郑知晓 / 朴明勋 / 朴叙俊 / 朴根禄 / 郑贤俊 / 朴孝新 / 安德烈亚斯·弗龙克,剧情,韩国,韩语 / 英语,2019-05-21(戛纳电影节) / 2019-05-30(韩国),132分钟
寄生虫,力荐,1.0,穷人被烤串捅死了，富人家的狗还在啃食烤串上的肉,2019,8.8,1351993,奉俊昊,奉俊昊 / 韩珍元,宋康昊 / 李善均 / 曹汝贞 / 崔宇植 / 朴素丹 / 李姃垠 / 张慧珍 / 郑知晓 / 朴明勋 / 朴叙俊 / 朴根禄 / 郑贤俊 / 朴孝新 / 安德烈亚斯·弗龙克,剧情,韩国,韩语 / 英语,2019-05-21(戛纳电影节) / 2019-05-30(韩国),132分钟
寄生虫,力荐,1.0,韩国电影人历史上第一座金棕榈诞生了！,2019,8.8,1351993,奉俊昊,奉俊昊 / 韩珍元,宋康昊 / 李善均 / 曹汝贞 / 崔宇植 / 朴素丹 / 李姃垠 / 张慧珍 / 郑知晓 / 朴明勋 / 朴叙俊 / 朴根禄 / 郑贤俊 / 朴孝新 / 安德烈亚斯·弗龙克,剧情,韩国,韩语 / 英语,2019-05-21(戛纳电影节) / 2019-05-30(韩国),132分钟
寄生虫,力荐,1.0,与《母亲》并列为奉俊昊最佳。也许是影史上仅次于《地下》的地下室戏，黑老师的《毛骨悚然》败了（今天起，我要称奉俊昊为奉老师）。而底层间人与人复杂的情感关系上，力度也发挥到了极致。也许有人会觉得这个电影在贫富格差社会的呈现上、人物形象的刻画上是极端刻意的，但我承认我就是热血沸腾般地热爱情节剧、热爱刻意。不怕猛烈，但求更猛烈一点，到惊天地泣鬼神的地步，把这蛆虫的人生刻之入骨、直至泣血。,2019,8.8,1351993,奉俊昊,奉俊昊 / 韩珍元,宋康昊 / 李善均 / 曹汝贞 / 崔宇植 / 朴素丹 / 李姃垠 / 张慧珍 / 郑知晓 / 朴明勋 / 朴叙俊 / 朴根禄 / 郑贤俊 / 朴孝新 / 安德烈亚斯·弗龙克,剧情,韩国,韩语 / 英语,2019-05-21(戛纳电影节) / 2019-05-30(韩国),132分钟
寄生虫,力荐,1.0,A / 一场不断破坏并重建着空间-舞台、戏剧-“表演”、观看-电影的大型“眩晕”。就像是一个面对镜渊的窗口，从地下室狭窄的门前到豪宅宽阔的落地玻璃，跳荡、反射——空间的强大畸变从而转化为一种观看的差异，使得观众承受着一种被不同光线穿透时的“压强”变化。在《玉子》之前，奉俊昊似乎更擅长相对渐进的隐喻-情境铺垫；而在《寄生虫》中，他仿佛把《玉子》里各段落简易杂糅的荒诞感以及各色文本细节折叠进了一个“日常”的系统——一个凸出着犄角却更具统治力的系统。二刷：实在是不懂嫌简单的人到底觉得哪里简单了？？？一点都不简单好吗？？？？？？,2019,8.8,1351993,奉俊昊,奉俊昊 / 韩珍元,宋康昊 / 李善均 / 曹汝贞 / 崔宇植 / 朴素丹 / 李姃垠 / 张慧珍 / 郑知晓 / 朴明勋 / 朴叙俊 / 朴根禄 / 郑贤俊 / 朴孝新 / 安德烈亚斯·弗龙克,剧情,韩国,韩语 / 英语,2019-05-21(戛纳电影节) / 2019-05-30(韩国),132分钟
寄生虫,力荐,1.0,看似不正經，卻是他力道最強勁的一次。可以看見今村昌平／羅西／希區柯克的影子，但不重要，因為他提出了自己的命題，並做出了完美回答。他似乎整理了一遍自己，一些以往他電影的元素再次出現，譬如煙霧（綁架狗和怪物）／披薩盒（shaking Tokyo）／丟圓柱體／目睹他人做愛（母親）。「寄生」這個母題在綁架狗時就有了，那位沈睡在地下垃圾場的怪人便是他當時所表達的「寄生蟲」。那位寄生蟲當時還只是功能性的惡人角色，在這裡就變成了表達思想的重要部分（蛆蟲之間的屠殺），單單這一點，便可見奉俊昊的可怕進步。,2019,8.8,1351993,奉俊昊,奉俊昊 / 韩珍元,宋康昊 / 李善均 / 曹汝贞 / 崔宇植 / 朴素丹 / 李姃垠 / 张慧珍 / 郑知晓 / 朴明勋 / 朴叙俊 / 朴根禄 / 郑贤俊 / 朴孝新 / 安德烈亚斯·弗龙克,剧情,韩国,韩语 / 英语,2019-05-21(戛纳电影节) / 2019-05-30(韩国),132分钟
